cod_mun,alpha_mun_mean,alpha_mun_lo,alpha_mun_hi,alpha_mun_range,nome_municipio
3129400,12094.512455415314,5407.596435124235,18737.601371852932,13330.004936728697,3129400
3129509,34826.99876437192,27960.608353614844,41724.84111940307,13764.232765788227,3129509
3129608,8471.420732733122,1919.782734478195,14767.585275198579,12847.802540720384,3129608
3129657,6883.206087262627,168.56934909526285,13568.822324267037,13400.252975171774,3129657
3129707,39767.74685513145,33324.768716540595,46320.357170389005,12995.58845384841,3129707
3129806,12083.278108933951,5511.296083045432,18748.85954020299,13237.563457157557,3129806
3129905,13707.677598611297,6892.9723367339675,20503.1664741957,13610.19413746173,3129905
3130002,12857.79715363641,6048.287165044055,19506.673543024237,13458.386377980183,3130002
3130051,6411.113734326225,-167.76408593378295,13127.859286738863,13295.623372672646,3130051
3130101,19675.071913634954,13004.182516772551,26226.68746431143,13222.50494753888,3130101
3130200,26342.425794774143,19536.42506687579,32951.190786153966,13414.765719278177,3130200
3130309,41334.110798753114,34427.13945022406,48111.01690746258,13683.877457238523,3130309
3130408,56515.79482892826,49732.45806942724,63043.28004252928,13310.821973102044,3130408
3130507,13757.959139598803,7108.547522218871,20427.3035945566,13318.75607233773,3130507
3130556,8793.047869128874,1958.75326001437,15559.563086818223,13600.809826803854,3130556
3130606,12231.161501350849,5476.825640443561,18928.056522728777,13451.230882285217,3130606
3130655,7985.666882647506,1303.2789052226533,14899.335349650019,13596.056444427366,3130655
3130705,74500.97995425962,67791.79027619412,81280.14372203652,13488.353445842396,3130705
3130804,21629.475841430165,15213.888122930653,28170.71407483828,12956.825951907627,3130804
3130903,11180.392225260395,4514.685765043084,17776.90594717962,13262.220182136538,3130903
3131000,15574.354047747764,9173.975286261413,22023.340541574245,12849.365255312832,3131000
3131109,9647.379807960075,2678.6204647342993,16371.866715190225,13693.246250455926,3131109
3131158,7343.945969983636,880.8250724586036,13769.537998851727,12888.712926393124,3131158
3131208,11182.001650881222,4775.0831262791635,17878.379187228453,13103.29606094929,3131208
3131307,39011.93789039776,32383.7537872934,45530.446702023415,13146.692914730014,3131307
3131406,21078.553499555368,14416.734722239678,27684.735605464663,13268.000883224984,3131406
3131505,13892.59130114974,7342.423279191972,20556.16536987288,13213.74209068091,3131505
3131604,27663.741330238096,21017.192570478834,34338.05782895112,13320.865258472284,3131604
3131703,52452.035223912375,45863.40693600749,59139.69919662167,13276.29226061418,3131703
3131802,8651.41252108132,2002.3185477183717,15239.921705420988,13237.603157702615,3131802
3131901,84554.54401726509,78121.29032905286,91144.51151620016,13023.221187147297,3131901
3132008,11589.580934234076,5031.867433203569,18321.207864168944,13289.340430965374,3132008
3132107,9793.921656841569,2961.747827449521,16459.32766503452,13497.579837585,3132107
3132206,18147.6262843173,11435.843109697858,24720.293442593123,13284.450332895265,3132206
3132305,7096.6706909752465,583.8847409490762,13864.116243459282,13280.231502510207,3132305
3132404,28199.83649988005,21698.332797214407,34805.10021332283,13106.767416108425,3132404
3132503,12459.480291029984,5658.205679054398,19308.638706072474,13650.433027018076,3132503
3132602,15166.798997131646,8586.420441702243,21479.10754084049,12892.687099138248,3132602
3132701,10625.841603574778,4068.3083980416004,17226.770961011687,13158.462562970086,3132701
3132800,10891.573190564673,4090.1970033445855,17709.392317546404,13619.19531420182,3132800
3132909,15793.976347349777,9315.42325444857,22217.713844427682,12902.290589979113,3132909
3133006,43741.874140795066,36930.4352970374,50411.02231792135,13480.587020883948,3133006
3133105,25357.982064180374,18784.92684678396,32095.888960630484,13310.962113846523,3133105
3133204,9011.712486838047,2768.5742840480966,15465.774691242352,12697.200407194256,3133204
3133303,11591.602874913726,4840.780947886067,18094.964666125532,13254.183718239465,3133303
3133402,25549.462260940098,18930.568320827937,32385.235697239692,13454.667376411755,3133402
3133501,18580.410958766464,11850.021853933413,25164.805833446295,13314.783979512882,3133501
3133600,39302.19884193178,32724.132859587626,46002.265673258175,13278.132813670549,3133600
3133709,165764.6641898711,159144.65150496605,172558.6392526537,13413.987747687643,3133709
3133758,35565.93828282082,29048.139720274532,42014.2101779815,12966.070457706966,3133758
3133808,30912.819039322425,24081.277751830527,37460.97414793546,13379.696396104937,3133808
3133907,8702.909874623918,2203.386557667444,15119.793380920923,12916.40682325348,3133907
3134004,7752.86440303322,972.3584322443335,14652.458682853352,13680.100250609019,3134004
3134103,11933.678735835387,5422.549870005578,18911.121922863407,13488.57205285783,3134103
3134202,26489.402225665643,19984.763018182504,33161.27425490274,13176.511236720235,3134202
3134301,9458.398633081935,2636.450588117576,16255.745752697803,13619.295164580228,3134301
3134400,49191.216352728385,42769.294044549984,55686.37669907699,12917.082654527003,3134400
3134509,24013.28204733865,17609.272504233486,30660.797682253586,13051.5251780201,3134509
3134608,10211.070335893364,3552.6524309169486,16825.883296193762,13273.230865276813,3134608
3134707,7918.327524777281,1406.7260879930661,14488.761927664313,13082.035839671247,3134707
3134806,13291.2229148473,6489.5632740731,20109.534091592002,13619.970817518903,3134806
3134905,24057.20964399802,17268.292821416853,30801.56274372565,13533.269922308798,3134905
3135001,21490.324448758107,14853.004323383315,28348.433571935107,13495.429248551793,3135001
3135050,13196.724662095396,6567.479262142,19903.90518754416,13336.425925402158,3135050
3135076,9777.505490876525,2832.2692064979306,16465.263476930035,13632.994270432104,3135076
3135100,13839.071237829565,7013.5815107054,20654.944861836822,13641.363351131422,3135100
3135209,9163.970256323417,2181.9757441459396,16146.955785826445,13964.980041680505,3135209
3135308,14992.040472148354,8741.813488702286,21303.416331499076,12561.60284279679,3135308
3135357,6921.88158142164,136.49810476530732,13530.73541591778,13394.237311152472,3135357
3135407,149114.2051595261,142615.21073840646,155749.2795250024,13134.068786595948,3135407
3135456,7377.260349761993,833.9864652134261,13860.862746040819,13026.876280827393,3135456
3135506,10938.872665352565,4352.208499103097,17449.956758240005,13097.748259136908,3135506
3135605,10343.628778907316,3500.235210390926,17245.54632756439,13745.311117173464,3135605
3135704,17412.805131511945,10757.335106550978,24122.452362437776,13365.117255886798,3135704
3135803,8303.971897826439,1482.0930679884398,14890.470350073558,13408.377282085117,3135803
3135902,12498.762320591475,5883.713305802993,19197.65509013491,13313.941784331917,3135902
3136009,7897.520832980876,844.227678237895,14990.263520798542,14146.035842560646,3136009
3136108,14957.505965885794,8376.1008706919,21475.33235023087,13099.23147953897,3136108
3136207,33334.71245748172,26574.849434328524,40055.91590456328,13481.066470234753,3136207
3136306,26535.64413894786,19961.264549144766,33187.57496671448,13226.310417569712,3136306
3136405,10195.873047139285,3346.7537417633694,17015.726526782993,13668.972785019625,3136405
3136504,7428.871402715876,811.332957083496,14153.556484716373,13342.223527632877,3136504
3136520,8217.797900318716,1480.55976542035,14902.735583025644,13422.175817605294,3136520
3136553,10350.950938294045,4061.920168924887,16801.286789802034,12739.366620877146,3136553
3136579,10681.366755401206,4012.7930956900823,17207.54069221689,13194.74759652681,3136579
3136603,12425.366075467327,5674.791981505892,19127.749538659053,13452.95755715316,3136603
3136652,42424.16220550027,35815.53251985057,49068.64702841877,13253.1145085682,3136652
3136702,26499.92247942512,19843.241217006933,33135.39190587002,13292.150688863087,3136702
3136801,10600.936878876235,3830.558841849232,17163.677585468533,13333.118743619301,3136801
3136900,15453.4801747293,8589.301245532333,22396.193338001733,13806.8920924694,3136900
3136959,8201.584703607996,1448.298273743367,14839.809993164967,13391.5117194216,3136959
3137007,6300.8733813897325,-651.9530617946848,13167.565495566254,13819.518557360938,3137007
3137106,20079.079143801282,13344.75923102755,26627.55996398332,13282.80073295577,3137106
3137205,26984.725891809732,20210.99542802454,33825.31702776309,13614.321599738552,3137205
3137304,11258.601548177527,4397.178061495139,17966.08710114863,13568.909039653492,3137304
3137403,14809.715446620661,8301.178886027026,21483.839432287044,13182.660546260018,3137403
3137502,17661.597044340964,11033.701487697828,24185.217450241016,13151.515962543188,3137502
3137536,20497.13211854146,13872.385759764386,26907.986071438212,13035.600311673827,3137536
3137601,26287.669680472995,19712.221183068563,32937.54774299912,13225.32655993056,3137601
3137700,14412.103168079879,7582.035608390839,21078.048483148155,13496.012874757316,3137700
3137809,14590.799439291026,8070.326596817757,21356.294488174506,13285.96789135675,3137809
3137908,10325.468034778476,3672.955346117229,17039.470260070244,13366.514913953015,3137908
3138005,10488.369308716687,3674.806081546257,17367.088996116127,13692.28291456987,3138005
3138104,17673.897928477996,10911.827733899798,24525.218888141055,13613.391154241257,3138104
3138203,22414.553008185194,15857.483833705492,29224.64914575201,13367.165312046518,3138203
3138302,11669.415158912137,5128.919711995285,18177.606948847308,13048.687236852023,3138302
3138351,9169.949510504288,2676.153803708641,15614.591383011653,12938.437579303012,3138351
3138401,17205.335500007113,10609.96271699067,23791.050149925908,13181.087432935237,3138401
3138500,13843.618792588908,7048.512833661407,20656.2438935943,13607.731059932892,3138500
3138609,14168.250544210232,7354.550005081103,20767.45889827241,13412.908893191307,3138609
3138625,39006.645811109476,32354.25284053159,45752.13814260587,13397.885302074283,3138625
3138658,6745.385798228495,58.02096425328227,13569.77977101965,13511.758806766367,3138658
3138674,12155.495100773851,5566.1961134138255,18868.821008326933,13302.624894913108,3138674
3138682,7227.795591528559,702.4359051919446,14231.859446220613,13529.423541028667,3138682
3138708,14144.875632965382,7286.848193377904,21187.800143155644,13900.95194977774,3138708
3138807,24024.635482920552,17180.881340613025,30720.135588104768,13539.254247491743,3138807
3138906,10126.044274176613,3600.263750559531,16749.681563223636,13149.417812664105,3138906
3139003,21862.203072471984,15276.131375144672,28413.875402717647,13137.744027572975,3139003
3139102,28021.894102428174,21287.54870842646,34700.187747216085,13412.639038789624,3139102
3139201,9364.689527796196,2693.7272254607637,15991.626618276916,13297.899392816153,3139201
3139250,6737.762943044445,260.79670345991195,13242.456298719035,12981.659595259123,3139250
3139300,9626.334062904416,2938.2256330325977,16350.069736166142,13411.844103133544,3139300
3139409,23684.972726613247,17022.091490201845,30307.402927507675,13285.31143730583,3139409
3139508,17717.992697458292,11112.003670873128,24339.1782239177,13227.174553044573,3139508
3139607,12497.03667563712,6153.912018460942,19032.788570584537,12878.876552123595,3139607
3139706,16404.187814993264,9786.047209610138,23091.460198617948,13305.41298900781,3139706
3139805,12535.238737539692,5692.421144221505,19596.324746933635,13903.90360271213,3139805
3139904,10316.962002958328,3874.838380944492,16589.93786529063,12715.099484346138,3139904
3140001,70669.86536666783,64254.1506941297,76981.69909327681,12727.548399147112,3140001
3140100,9736.335697723698,2938.1171893780347,16625.108776903744,13686.99158752571,3140100
3140159,9840.455975286926,3233.68892272256,16506.271740059878,13272.582817337317,3140159
3140209,16683.0327333391,9957.276540688337,23259.25100382468,13301.974463136343,3140209
3140308,9492.51622886398,2883.37933383129,15935.466200551291,13052.086866720001,3140308
3140407,10718.082870442184,4006.261784058723,17404.048408305316,13397.786624246593,3140407
3140506,21387.92518266976,14773.616134177448,27891.528493183836,13117.912359006388,3140506
3140530,17694.33175526151,10967.386961542286,24249.430240882622,13282.043279340336,3140530
3140555,7102.324569178215,630.6229504025946,13641.36088088507,13010.737930482475,3140555
3140605,9272.538458005436,2900.930345504184,15748.79905423461,12847.868708730426,3140605
3140704,20245.83145948139,13520.168713978623,26956.914130548623,13436.74541657,3140704
3140803,35389.40199831091,28673.1104614612,42076.318161218675,13403.207699757473,3140803
3140852,11292.772370561046,4750.73047604886,17881.928930894395,13131.198454845537,3140852
3140902,16795.08129976082,10244.034951143967,23235.114505721194,12991.079554577227,3140902
3141009,9127.804475757044,2726.51249218199,15446.431305900021,12719.918813718032,3141009
3141108,26766.473036381984,20237.86617455782,33573.72291482302,13335.856740265197,3141108
3141207,16950.196890113915,10144.92622743188,23859.163338831444,13714.237111399563,3141207
3141306,32161.119027196648,25312.130489924377,39032.276512091645,13720.146022167268,3141306
3141405,9554.401116059013,2824.2586045233866,16251.404193854307,13427.145589330921,3141405
3141504,8546.833912886445,1728.657467984267,15363.768492719877,13635.11102473561,3141504
3141603,10107.71619316003,3409.230898091427,16772.98894077994,13363.75804268851,3141603
3141702,7540.288842973892,675.6698845193478,14085.82252878533,13410.152644265982,3141702
3141801,8287.729070845035,1971.872307947852,14647.909802508677,12676.037494560826,3141801
3141900,19157.235088767877,12467.955092998709,25808.414019527496,13340.458926528787,3141900
